statecode,county,eq_site_limit,hu_site_limit,fl_site_limit
FL,OKALOOSA COUNTY,120060,120060,0
FL,OKALOOSA COUNTY,4837500,4837500,4837500
FL,OKALOOSA COUNTY,1800,1800,1800
FL,OKALOOSA COUNTY,1148400,1148400,1148400
FL,OKALOOSA COUNTY,0,1461.41,0
FL,OKALOOSA COUNTY,0,1461.41,0
FL,OKALOOSA COUNTY,0,39044.43,0
FL,OKALOOSA COUNTY,0,1883734.35,0
FL,OKALOOSA COUNTY,0,201339.27,0
FL,OKALOOSA COUNTY,0,768447.77,0
FL,OKALOOSA COUNTY,0,20633.94,0
FL,OKALOOSA COUNTY,0,41748.22,0
FL,OKALOOSA COUNTY,0,197518.45,0
FL,OKALOOSA COUNTY,0,18797.92,0
FL,OKALOOSA COUNTY,0,12842.07,0
FL,OKALOOSA COUNTY,0,25250.94,0
FL,OKALOOSA COUNTY,0,928.11,0
FL,OKALOOSA COUNTY,0,79531.48,0
FL,OKALOOSA COUNTY,0,8661.63,0
FL,OKALOOSA COUNTY,0,41354.3,0
FL,OKALOOSA COUNTY,0,116517.93,0
FL,OKALOOSA COUNTY,0,8711.01,0
FL,OKALOOSA COUNTY,0,1487,0
FL,OKALOOSA COUNTY,0,12771.36,0
FL,OKALOOSA COUNTY,0,9060.04,0
FL,OKALOOSA COUNTY,0,2020.08,0
FL,OKALOOSA COUNTY,0,284166.2,0
FL,OKALOOSA COUNTY,0,38437.54,0
FL,OKALOOSA COUNTY,0,3927.92,0
FL,OKALOOSA COUNTY,0,120396.47,0
FL,OKALOOSA COUNTY,0,956303.52,0
FL,OKALOOSA COUNTY,0,608042.59,0
FL,OKALOOSA COUNTY,0,132213.91,0
FL,OKALOOSA COUNTY,0,740054.49,0
FL,OKALOOSA COUNTY,0,739751.48,0
FL,OKALOOSA COUNTY,0,1849.32,0
FL,OKALOOSA COUNTY,0,4167442.62,0
FL,OKALOOSA COUNTY,0,470651.94,0
FL,OKALOOSA COUNTY,0,98938.62,0
FL,OKALOOSA COUNTY,0,748974.6,0
FL,OKALOOSA COUNTY,0,219144.42,0
FL,OKALOOSA COUNTY,0,8321.94,0
FL,OKALOOSA COUNTY,0,382809.24,0
FL,OKALOOSA COUNTY,2486529,2486529,2486529
FL,OKALOOSA COUNTY,203490,203490,203490
FL,OKALOOSA COUNTY,800208,800208,800208
FL,OKALOOSA COUNTY,40698,40698,40698
FL,OKALOOSA COUNTY,34938,34938,34938
FL,OKALOOSA COUNTY,13536,13536,13536
FL,OKALOOSA COUNTY,39042,39042,39042
FL,OKALOOSA COUNTY,1728,1728,1728
FL,OKALOOSA COUNTY,426600,426600,426600
FL,OKALOOSA COUNTY,449046,449046,449046
FL,OKALOOSA COUNTY,86553,86553,86553
FL,OKALOOSA COUNTY,126648,126648,126648
FL,OKALOOSA COUNTY,23697,23697,23697
FL,OKALOOSA COUNTY,6714,6714,6714
FL,OKALOOSA COUNTY,765,765,765
FL,OKALOOSA COUNTY,228393,228393,228393
FL,OKALOOSA COUNTY,13473,13473,13473
FL,OKALOOSA COUNTY,396279,396279,396279
FL,OKALOOSA COUNTY,129789,129789,129789
FL,OKALOOSA COUNTY,3483,3483,3483
FL,OKALOOSA COUNTY,48897,48897,48897
FL,OKALOOSA COUNTY,2736,2736,2736
FL,OKALOOSA COUNTY,5155704,5155704,5155704
FL,OKALOOSA COUNTY,19224,19224,19224
FL,OKALOOSA COUNTY,66780,66780,66780
FL,OKALOOSA COUNTY,1143,1143,1143
FL,OKALOOSA COUNTY,333,333,333
FL,OKALOOSA COUNTY,1728,1728,1728
FL,OKALOOSA COUNTY,4068,4068,4068
FL,OKALOOSA COUNTY,8838,8838,8838
FL,OKALOOSA COUNTY,794421,794421,794421
FL,OKALOOSA COUNTY,29250,29250,29250
FL,OKALOOSA COUNTY,62991,62991,62991
FL,OKALOOSA COUNTY,64746,64746,64746
FL,OKALOOSA COUNTY,15786,15786,15786
FL,OKALOOSA COUNTY,5040,5040,5040
FL,OKALOOSA COUNTY,8406,8406,8406
FL,OKALOOSA COUNTY,79281,79281,79281
FL,OKALOOSA COUNTY,1143,1143,1143
FL,OKALOOSA COUNTY,23670,23670,23670
FL,OKALOOSA COUNTY,10170,10170,10170
FL,OKALOOSA COUNTY,7236,7236,7236
FL,OKALOOSA COUNTY,47106,47106,47106
FL,OKALOOSA COUNTY,59175,59175,59175
FL,OKALOOSA COUNTY,24624,24624,24624
FL,OKALOOSA COUNTY,6714,6714,6714
FL,OKALOOSA COUNTY,1728,1728,1728
FL,OKALOOSA COUNTY,5859,5859,5859
FL,OKALOOSA COUNTY,46683,46683,46683
FL,OKALOOSA COUNTY,125838,125838,125838
FL,OKALOOSA COUNTY,54513,54513,54513
FL,OKALOOSA COUNTY,81171,81171,81171
FL,OKALOOSA COUNTY,62073,62073,62073
FL,OKALOOSA COUNTY,23580000,23580000,23580000
FL,OKALOOSA COUNTY,22482,22482,22482
FL,OKALOOSA COUNTY,5058,5058,5058
FL,OKALOOSA COUNTY,5769,5769,5769
FL,OKALOOSA COUNTY,99477,99477,99477
FL,OKALOOSA COUNTY,3258,3258,3258
FL,OKALOOSA COUNTY,2493,2493,2493
FL,OKALOOSA COUNTY,29835,29835,29835
FL,OKALOOSA COUNTY,123192,123192,123192
FL,OKALOOSA COUNTY,0,949315.64,0
FL,OKALOOSA COUNTY,0,5413720.59,0
FL,OKALOOSA COUNTY,0,36720000,0
FL,OKALOOSA COUNTY,0,17910000,0
FL,OKALOOSA COUNTY,0,2125397.87,0
FL,OKALOOSA COUNTY,0,2055143.45,0
FL,OKALOOSA COUNTY,258554.7,258554.7,258554.7
FL,OKALOOSA COUNTY,408469.5,408469.5,408469.5
FL,OKALOOSA COUNTY,287869.5,287869.5,287869.5
FL,OKALOOSA COUNTY,258554.7,258554.7,258554.7
FL,OKALOOSA COUNTY,409754.7,409754.7,409754.7
FL,OKALOOSA COUNTY,179485.2,179485.2,179485.2
FL,OKALOOSA COUNTY,98869.5,98869.5,98869.5
FL,OKALOOSA COUNTY,272700,272700,272700
FL,OKALOOSA COUNTY,98869.5,98869.5,98869.5
FL,OKALOOSA COUNTY,56442.6,56442.6,56442.6
FL,OKALOOSA COUNTY,78685.2,78685.2,78685.2
FL,OKALOOSA COUNTY,78685.2,78685.2,78685.2
FL,OKALOOSA COUNTY,78685.2,78685.2,78685.2
FL,OKALOOSA COUNTY,78685.2,78685.2,78685.2
FL,OKALOOSA COUNTY,56442.6,56442.6,56442.6
FL,OKALOOSA COUNTY,56442.6,56442.6,56442.6
FL,OKALOOSA COUNTY,56442.6,56442.6,56442.6
FL,OKALOOSA COUNTY,52585.2,52585.2,52585.2
FL,OKALOOSA COUNTY,637596,637596,0
FL,OKALOOSA COUNTY,549926.1,549926.1,0
FL,OKALOOSA COUNTY,982280.7,982280.7,0
FL,OKALOOSA COUNTY,0,53339.48,0
FL,OKALOOSA COUNTY,0,81109.98,0
FL,OKALOOSA COUNTY,0,860287.5,0
FL,OKALOOSA COUNTY,0,288000,0
FL,OKALOOSA COUNTY,0,2779036.2,0
FL,OKALOOSA COUNTY,0,767952,0
FL,OKALOOSA COUNTY,0,2420185.5,0
FL,OKALOOSA COUNTY,0,567000,0
FL,OKALOOSA COUNTY,0,611051.7,0
FL,OKALOOSA COUNTY,0,1340170.53,0
FL,OKALOOSA COUNTY,0,1535331.1,0
FL,OKALOOSA COUNTY,0,1082984.67,0
FL,OKALOOSA COUNTY,0,120340.36,0
FL,OKALOOSA COUNTY,0,12048.63,0
FL,OKALOOSA COUNTY,0,1928.05,0
FL,OKALOOSA COUNTY,0,6727.97,0
FL,OKALOOSA COUNTY,0,5602.34,0
FL,OKALOOSA COUNTY,0,7369.91,0
FL,OKALOOSA COUNTY,0,10661.51,0
FL,OKALOOSA COUNTY,0,1571.17,0
FL,OKALOOSA COUNTY,0,8656.02,0
FL,OKALOOSA COUNTY,0,5201.69,0
FL,OKALOOSA COUNTY,0,4040.15,0
FL,OKALOOSA COUNTY,0,53307.54,0
FL,OKALOOSA COUNTY,0,8991.58,0
FL,OKALOOSA COUNTY,0,8910.78,0
FL,OKALOOSA COUNTY,0,12174.32,0
FL,OKALOOSA COUNTY,0,2020.08,0
FL,OKALOOSA COUNTY,0,19639.62,0
FL,OKALOOSA COUNTY,0,3927.92,0
FL,OKALOOSA COUNTY,0,2055.99,0
FL,OKALOOSA COUNTY,0,72823.71,0
FL,OKALOOSA COUNTY,0,4769.62,0
FL,OKALOOSA COUNTY,0,30301.13,0
FL,OKALOOSA COUNTY,0,1643117.81,0
FL,OKALOOSA COUNTY,0,16395.15,0
FL,OKALOOSA COUNTY,0,2031.3,0
FL,OKALOOSA COUNTY,0,1057.17,0
FL,OKALOOSA COUNTY,0,28777.09,0
FL,OKALOOSA COUNTY,0,24438.42,0
FL,OKALOOSA COUNTY,0,1346.72,0
FL,OKALOOSA COUNTY,0,4126.56,0
FL,OKALOOSA COUNTY,0,13143.95,0
FL,OKALOOSA COUNTY,0,392.79,0
FL,OKALOOSA COUNTY,0,754.16,0
FL,OKALOOSA COUNTY,0,67335.83,0
FL,OKALOOSA COUNTY,0,14421.09,0
FL,OKALOOSA COUNTY,0,2020.08,0
FL,OKALOOSA COUNTY,0,255331.87,0
FL,OKALOOSA COUNTY,0,116659.33,0
FL,OKALOOSA COUNTY,0,78210.57,0
FL,OKALOOSA COUNTY,0,31423.39,0
FL,OKALOOSA COUNTY,0,9379.88,0
FL,OKALOOSA COUNTY,0,673.36,0
FL,OKALOOSA COUNTY,0,4399.27,0
FL,OKALOOSA COUNTY,0,9379.88,0
FL,OKALOOSA COUNTY,0,12625.47,0
FL,OKALOOSA COUNTY,0,3366.79,0
FL,OKALOOSA COUNTY,0,22408.24,0
FL,OKALOOSA COUNTY,0,39444.21,0
FL,OKALOOSA COUNTY,0,178843.98,0
FL,OKALOOSA COUNTY,0,2581.21,0
FL,OKALOOSA COUNTY,0,5325.14,0
FL,OKALOOSA COUNTY,0,12906.03,0
FL,OKALOOSA COUNTY,0,4384236.19,0
FL,OKALOOSA COUNTY,0,4264.6,0
FL,OKALOOSA COUNTY,0,3591.24,0
FL,OKALOOSA COUNTY,0,2468.98,0
FL,OKALOOSA COUNTY,0,275740.24,0
FL,OKALOOSA COUNTY,0,1048194.49,0
FL,OKALOOSA COUNTY,0,4994.07,0
FL,OKALOOSA COUNTY,0,104819.45,0
FL,OKALOOSA COUNTY,0,27000,0
FL,WALTON COUNTY,0,64195.2,0
FL,WALTON COUNTY,0,55024.2,0
FL,WALTON COUNTY,0,42780.6,0
FL,WALTON COUNTY,0,55800,0
FL,WALTON COUNTY,0,21267.18,0
FL,WALTON COUNTY,0,71370000,0
FL,WALTON COUNTY,772290.9,772290.9,0
FL,WALTON COUNTY,205567.2,205567.2,0
FL,WALTON COUNTY,0,1230175.8,0
FL,WALTON COUNTY,0,1221435,0
FL,WALTON COUNTY,0,3372657.3,0
FL,WALTON COUNTY,0,1680724.8,0
FL,WALTON COUNTY,0,27810,0
FL,WALTON COUNTY,0,6431697,0
FL,WALTON COUNTY,0,2705.4,0
FL,WALTON COUNTY,216000,216000,216000
FL,WALTON COUNTY,4331700,4331700,4331700
FL,WALTON COUNTY,5031.9,5031.9,5031.9
FL,WALTON COUNTY,133020,133020,133020
FL,WALTON COUNTY,133020,133020,133020
FL,WALTON COUNTY,133020,133020,133020
FL,WALTON COUNTY,133020,133020,133020
FL,WALTON COUNTY,133020,133020,133020
FL,WALTON COUNTY,133020,133020,133020
FL,WALTON COUNTY,133020,133020,133020
FL,WALTON COUNTY,133020,133020,133020
FL,WALTON COUNTY,133020,133020,133020
FL,WALTON COUNTY,223020,223020,223020
FL,WALTON COUNTY,2491534.8,2491534.8,2491534.8
FL,WALTON COUNTY,0,5591003.55,0
FL,WALTON COUNTY,0,53100,0
FL,WALTON COUNTY,0,1754103.28,0
FL,WALTON COUNTY,0,1410039.01,0
FL,WALTON COUNTY,3866697.9,3866697.9,3866697.9
FL,WALTON COUNTY,2363103.9,2363103.9,2363103.9
FL,WALTON COUNTY,1080000,1080000,1080000
FL,WALTON COUNTY,975414.6,975414.6,975414.6
FL,WALTON COUNTY,945000,945000,945000
FL,WALTON COUNTY,842880.6,842880.6,842880.6
FL,WALTON COUNTY,389835,389835,389835
FL,WALTON COUNTY,269640,269640,269640
FL,WALTON COUNTY,266535,266535,266535
FL,WALTON COUNTY,219240,219240,219240
FL,WALTON COUNTY,182700,182700,182700
FL,WALTON COUNTY,176107.5,176107.5,176107.5
FL,WALTON COUNTY,97744.5,97744.5,97744.5
FL,WALTON COUNTY,67500,67500,67500
FL,WALTON COUNTY,58500,58500,58500
FL,WALTON COUNTY,45000,45000,45000
FL,WALTON COUNTY,16443,16443,16443
FL,WALTON COUNTY,13500,13500,13500
FL,WALTON COUNTY,7200,7200,7200
FL,WALTON COUNTY,7200,7200,7200
FL,WALTON COUNTY,1814861.7,1814861.7,1814861.7
FL,WALTON COUNTY,1561338,1561338,1561338
FL,WALTON COUNTY,0,0,0
FL,ESCAMBIA COUNTY,0,65700,0
FL,ESCAMBIA COUNTY,0,65700,0
FL,ESCAMBIA COUNTY,0,65700,0
FL,ESCAMBIA COUNTY,0,90000,0
FL,ESCAMBIA COUNTY,0,66150,0
FL,ESCAMBIA COUNTY,0,66150,0
FL,ESCAMBIA COUNTY,0,66150,0
FL,ESCAMBIA COUNTY,0,66150,0
FL,ESCAMBIA COUNTY,0,37350000,0
FL,SANTA ROSA COUNTY,0,132466.15,0
FL,SANTA ROSA COUNTY,0,635837.52,0
FL,SANTA ROSA COUNTY,0,21194.58,0
FL,SANTA ROSA COUNTY,0,211945.84,0
FL,SANTA ROSA COUNTY,0,1589593.81,0
FL,SANTA ROSA COUNTY,270000,270000,270000
FL,ESCAMBIA COUNTY,15120000,15120000,15120000
FL,ESCAMBIA COUNTY,1080000,1080000,1080000
FL,SANTA ROSA COUNTY,0,23116.5,0
FL,SANTA ROSA COUNTY,6930,6930,6930
FL,SANTA ROSA COUNTY,184680,184680,184680
FL,SANTA ROSA COUNTY,105300,105300,105300
FL,SANTA ROSA COUNTY,2430,2430,2430
FL,SANTA ROSA COUNTY,720,720,720
FL,SANTA ROSA COUNTY,69030,69030,69030
FL,SANTA ROSA COUNTY,360,360,360
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,23850000,23850000,23850000
FL,SANTA ROSA COUNTY,907056,907056,907056
FL,SANTA ROSA COUNTY,1464102,1464102,1464102
FL,SANTA ROSA COUNTY,8640,8640,8640
FL,SANTA ROSA COUNTY,19260,19260,19260
FL,SANTA ROSA COUNTY,54090,54090,54090
FL,SANTA ROSA COUNTY,500148,500148,500148
FL,SANTA ROSA COUNTY,2340,2340,2340
FL,SANTA ROSA COUNTY,31950,31950,31950
FL,SANTA ROSA COUNTY,132480,132480,132480
FL,SANTA ROSA COUNTY,150570,150570,150570
FL,SANTA ROSA COUNTY,7110,7110,7110
FL,SANTA ROSA COUNTY,11700,11700,11700
FL,SANTA ROSA COUNTY,74880,74880,74880
FL,SANTA ROSA COUNTY,15570,15570,15570
FL,SANTA ROSA COUNTY,1800,1800,1800
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,4860,4860,4860
FL,SANTA ROSA COUNTY,2430,2430,2430
FL,SANTA ROSA COUNTY,2430,2430,2430
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,176310,176310,176310
FL,SANTA ROSA COUNTY,4410,4410,4410
FL,SANTA ROSA COUNTY,4410,4410,4410
FL,SANTA ROSA COUNTY,6210,6210,6210
FL,SANTA ROSA COUNTY,8820,8820,8820
FL,SANTA ROSA COUNTY,8820,8820,8820
FL,SANTA ROSA COUNTY,360,360,360
FL,SANTA ROSA COUNTY,90,90,90
FL,SANTA ROSA COUNTY,90,90,90
FL,SANTA ROSA COUNTY,2520,2520,2520
FL,SANTA ROSA COUNTY,17370,17370,17370
FL,SANTA ROSA COUNTY,22950,22950,22950
FL,SANTA ROSA COUNTY,22950,22950,22950
FL,SANTA ROSA COUNTY,31590,31590,31590
FL,SANTA ROSA COUNTY,31590,31590,31590
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,10152,10152,10152
FL,SANTA ROSA COUNTY,10152,10152,10152
FL,SANTA ROSA COUNTY,932490,932490,932490
FL,SANTA ROSA COUNTY,2450925,2450925,2450925
FL,SANTA ROSA COUNTY,2392776,2392776,2392776
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,90,90,90
FL,SANTA ROSA COUNTY,90,90,90
FL,SANTA ROSA COUNTY,2250,2250,2250
FL,SANTA ROSA COUNTY,344494.8,344494.8,0
FL,ESCAMBIA COUNTY,0,35730000,0
FL,ESCAMBIA COUNTY,0,7357500,0
FL,ESCAMBIA COUNTY,0,162000,0
FL,ESCAMBIA COUNTY,0,45000,0
FL,SANTA ROSA COUNTY,0,3962033.04,0
FL,SANTA ROSA COUNTY,31500,31500,31500
FL,SANTA ROSA COUNTY,0,11250000,0
FL,SANTA ROSA COUNTY,0,138699,0
FL,SANTA ROSA COUNTY,22860,22860,0
FL,SANTA ROSA COUNTY,11880000,11880000,11880000
FL,SANTA ROSA COUNTY,1655775,1655775,1655775
FL,SANTA ROSA COUNTY,10800,10800,10800
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,116640,116640,116640
FL,SANTA ROSA COUNTY,2880,2880,2880
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,4050,4050,4050
FL,SANTA ROSA COUNTY,5400,5400,5400
FL,SANTA ROSA COUNTY,5400,5400,5400
FL,SANTA ROSA COUNTY,360,360,360
FL,SANTA ROSA COUNTY,360,360,360
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,75870,75870,75870
FL,SANTA ROSA COUNTY,111780,111780,111780
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,3420,3420,3420
FL,SANTA ROSA COUNTY,3420,3420,3420
FL,SANTA ROSA COUNTY,3420,3420,3420
FL,SANTA ROSA COUNTY,3420,3420,3420
FL,SANTA ROSA COUNTY,3420,3420,3420
FL,SANTA ROSA COUNTY,3420,3420,3420
FL,SANTA ROSA COUNTY,4770,4770,4770
FL,SANTA ROSA COUNTY,0,3846167.5,0
FL,SANTA ROSA COUNTY,1279260,1279260,1279260
FL,SANTA ROSA COUNTY,330399.9,330399.9,0
FL,SANTA ROSA COUNTY,0,36424.92,0
FL,SANTA ROSA COUNTY,0,751348.85,0
FL,OKALOOSA COUNTY,188910.9,188910.9,0
FL,SANTA ROSA COUNTY,3434580,3434580,3434580
FL,SANTA ROSA COUNTY,15264,15264,15264
FL,SANTA ROSA COUNTY,6480,6480,6480
FL,SANTA ROSA COUNTY,77310,77310,77310
FL,SANTA ROSA COUNTY,1800,1800,1800
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,97200,97200,97200
FL,SANTA ROSA COUNTY,2250,2250,2250
FL,SANTA ROSA COUNTY,1980,1980,1980
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,171702,171702,171702
FL,SANTA ROSA COUNTY,1800,1800,1800
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,2430,2430,2430
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,3420,3420,3420
FL,SANTA ROSA COUNTY,602064,602064,602064
FL,SANTA ROSA COUNTY,65880,65880,65880
FL,SANTA ROSA COUNTY,572184,572184,572184
FL,SANTA ROSA COUNTY,21870,21870,21870
FL,SANTA ROSA COUNTY,11028.6,11028.6,11028.6
FL,SANTA ROSA COUNTY,40383,40383,40383
FL,SANTA ROSA COUNTY,21690,21690,21690
FL,SANTA ROSA COUNTY,3951,3951,3951
FL,SANTA ROSA COUNTY,30240,30240,30240
FL,SANTA ROSA COUNTY,10269,10269,10269
FL,SANTA ROSA COUNTY,67410,67410,67410
FL,SANTA ROSA COUNTY,1800,1800,1800
FL,SANTA ROSA COUNTY,1440,1440,1440
FL,SANTA ROSA COUNTY,1440,1440,1440
FL,SANTA ROSA COUNTY,2880,2880,2880
FL,SANTA ROSA COUNTY,2880,2880,2880
FL,SANTA ROSA COUNTY,136620,136620,136620
FL,SANTA ROSA COUNTY,1800,1800,1800
FL,SANTA ROSA COUNTY,26820,26820,26820
FL,SANTA ROSA COUNTY,17100,17100,17100
FL,SANTA ROSA COUNTY,19800,19800,19800
FL,SANTA ROSA COUNTY,19800,19800,19800
FL,SANTA ROSA COUNTY,10800,10800,10800
FL,SANTA ROSA COUNTY,10800,10800,10800
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,0,145501.7,0
FL,SANTA ROSA COUNTY,0,26627.76,0
FL,SANTA ROSA COUNTY,0,19970.82,0
FL,SANTA ROSA COUNTY,0,95099.15,0
FL,SANTA ROSA COUNTY,0,237747.88,0
FL,SANTA ROSA COUNTY,0,11411.9,0
FL,SANTA ROSA COUNTY,0,44696.6,0
FL,SANTA ROSA COUNTY,0,1141189.8,0
FL,SANTA ROSA COUNTY,0,97001.13,0
FL,SANTA ROSA COUNTY,0,72275.35,0
FL,SANTA ROSA COUNTY,0,42794.62,0
FL,SANTA ROSA COUNTY,0,8558.92,0
FL,SANTA ROSA COUNTY,0,190198.3,0
FL,SANTA ROSA COUNTY,0,38039.66,0
FL,SANTA ROSA COUNTY,458154,458154,458154
FL,SANTA ROSA COUNTY,426690,426690,426690
FL,SANTA ROSA COUNTY,62460,62460,62460
FL,SANTA ROSA COUNTY,77310,77310,77310
FL,SANTA ROSA COUNTY,77310,77310,77310
FL,SANTA ROSA COUNTY,223236,223236,223236
FL,SANTA ROSA COUNTY,2880,2880,2880
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,13500,13500,13500
FL,SANTA ROSA COUNTY,360,360,360
FL,SANTA ROSA COUNTY,15570,15570,15570
FL,SANTA ROSA COUNTY,1800,1800,1800
FL,SANTA ROSA COUNTY,1440,1440,1440
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,900,900,900
FL,SANTA ROSA COUNTY,900,900,900
FL,SANTA ROSA COUNTY,900,900,900
FL,SANTA ROSA COUNTY,2970,2970,2970
FL,SANTA ROSA COUNTY,2970,2970,2970
FL,SANTA ROSA COUNTY,2970,2970,2970
FL,SANTA ROSA COUNTY,4500,4500,4500
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,16020000,16020000,16020000
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,1890,1890,1890
FL,SANTA ROSA COUNTY,42840,42840,42840
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,13230,13230,13230
FL,SANTA ROSA COUNTY,253710,253710,253710
FL,SANTA ROSA COUNTY,599112,599112,599112
FL,SANTA ROSA COUNTY,15957,15957,15957
FL,SANTA ROSA COUNTY,15570,15570,15570
FL,SANTA ROSA COUNTY,74880,74880,74880
FL,SANTA ROSA COUNTY,1800,1800,1800
FL,SANTA ROSA COUNTY,1800,1800,1800
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,3420,3420,3420
FL,SANTA ROSA COUNTY,3420,3420,3420
FL,SANTA ROSA COUNTY,2430,2430,2430
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,540,540,540
FL,SANTA ROSA COUNTY,900,900,900
FL,SANTA ROSA COUNTY,900,900,900
FL,SANTA ROSA COUNTY,720,720,720
FL,SANTA ROSA COUNTY,355860,355860,355860
FL,SANTA ROSA COUNTY,13590,13590,13590
FL,SANTA ROSA COUNTY,2970,2970,2970
FL,SANTA ROSA COUNTY,1350,1350,1350
FL,SANTA ROSA COUNTY,4050,4050,4050
FL,SANTA ROSA COUNTY,4500,4500,4500
FL,SANTA ROSA COUNTY,22680,22680,22680
FL,SANTA ROSA COUNTY,30960,30960,30960
FL,SANTA ROSA COUNTY,30960,30960,30960
FL,SANTA ROSA COUNTY,30960,30960,30960
FL,SANTA ROSA COUNTY,30960,30960,30960
FL,SANTA ROSA COUNTY,10710,10710,10710
FL,SANTA ROSA COUNTY,14850,14850,14850
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,450,450,450
FL,SANTA ROSA COUNTY,10152,10152,10152
FL,SANTA ROSA COUNTY,10152,10152,10152
FL,SANTA ROSA COUNTY,72810,72810,72810
FL,SANTA ROSA COUNTY,65520,65520,65520
FL,SANTA ROSA COUNTY,65520,65520,65520
FL,SANTA ROSA COUNTY,74880,74880,74880
FL,SANTA ROSA COUNTY,74880,74880,74880
FL,SANTA ROSA COUNTY,270,270,270
FL,SANTA ROSA COUNTY,3420,3420,3420
FL,SANTA ROSA COUNTY,3420,3420,3420
FL,SANTA ROSA COUNTY,3420,3420,3420
FL,SANTA ROSA COUNTY,13500,13500,13500
FL,SANTA ROSA COUNTY,900,900,900
FL,SANTA ROSA COUNTY,72810,72810,72810
FL,SANTA ROSA COUNTY,15570,15570,15570
FL,SANTA ROSA COUNTY,8550,8550,8550
FL,SANTA ROSA COUNTY,74880,74880,74880
